text,target
"  Hi. This is Interviewer, the landlady. Hi. This is Patient. I'm in Apartment 172. Uhm.. I put in a work order uhm.. a while ago and they said that uh.. in regards to my uh.. leaky ceiling, they said they'd be here in two days but I haven't had from him and they haven't stopped by. I'm sorry. I haven't had enough time to get over and fix it. I've been really busy. I understand, but do you have anybody maybe that can help you? Because the leak is a lot worse now. Uhm.. no. I do all the repairs myself for the whole building. Oh, okay. Well, I'm just kind of looking out for both me and you. Uh.. the leak has gotten worse, and it's going to be more expensive to fix if yo- if it keeps getting left to just leak. Well, I hadn't realized it was so bad. Uhm.. I don't know what I can do about your problem right now. Uhm.. well, I- I would recommend maybe asking for help or something because, like I said, it's getting pretty bad. Hmm. Uhm.. it didn't sound that bad the last time you called. Yeah, it's uh.. like I said, it's getting worse. Mm-hmm. Uhm.. but I have a lot of other tenants with problems that are ahead of yours. I understand, but it's a leaky ceiling. I'm sure if it keeps getting worse, it's going to be more than just a little bit of sheetrock. It's probably going to be a roof issue. Got you. Uhm.. have you done anything about the problem so far? Uhm.. all I can do is- is keep the leak from messing up the floor, but I can't do anything about stopping the leak itself. Hmm. Okay. Well, uhm.. I will do my best. I'm sorry. I haven't had enough time to get over to fix it. I've just been super busy. Okay. Uhm.. what if I pay somebody to do it? Would I be reimbursed? You don't need to call. I'm aware of the problem, and I'll be over as soon as I can. Okay. Do you know when you can come? It might take me about a week, maybe two weeks, before I'll have time to fix it. Okay. So if I pay somebody to fix it, would you reimburse me? Uhm.. I'm sorry. I do all the repairs for the building myself. Okay. Well, if the problem gets worse uh.. I-- would you be able to relocate me to another apartment that doesn't have any problems? Uhm.. it really didn't sound that bad. Yeah. It's bad, and I'm just- I'm coming to you and letting you know how bad it's getting. It's getting worse, and if we keep letting the problem go, it's just going to get worse and worse and worse. Okay, and I appreciate you coming to me and I'll be over as soon as I can. It's just I'm really busy. I have a lot of problems to take care of. Okay. I understand that, but I'm trying to be nice, and I really need the- the leak fixed. I'm aware of the problem, and I'll be over as soon as I can. Okay, but you said that last week. You said you'd be here in two days, and now you're saying a week or two because you're super busy and you're putting other people in front of me. So could you please just come out and look at it at least today? Uhm.. I- I have a list and you're on the list but there are other problems that are just more serious. Okay. Well, I'm letting you know I'm going to go ahead and pay somebody to come out and let me know if there's going to be a mold problem, and if there is, I will find anything that I possibly can in my contract. I will call the city. Uh.. this is going to be a huge problem. I- you don't need to call. I'm aware of the problem. I'll be over as soon as I can.wer: Okay. I'll be there soon.", Bye.
"  Hi. This is Interviewer, the landlady. Hi. This is Patient. I'm in Apartment 172. Uhm.. I put in a work order uhm.. a while ago and they said that uh.. in regards to my uh.. leaky ceiling, they said they'd be here in two days but I haven't had from him and they haven't stopped by. I'm sorry. I haven't had enough time to get over and fix it. I've been really busy. I understand, but do you have anybody maybe that can help you? Because the leak is a lot worse now. Uhm.. no. I do all the repairs myself for the whole building. Oh, okay. Well, I'm just kind of looking out for both me and you. Uh.. the leak has gotten worse, and it's going to be more expensive to fix if yo- if it keeps getting left to just leak. Well, I hadn't realized it was so bad. Uhm.. I don't know what I can do about your problem right now. Uhm.. well, I- I would recommend maybe asking for help or something because, like I said, it's getting pretty bad. Hmm. Uhm.. it didn't sound that bad the last time you called. Yeah, it's uh.. like I said, it's getting worse. Mm-hmm. Uhm.. but I have a lot of other tenants with problems that are ahead of yours. I understand, but it's a leaky ceiling. I'm sure if it keeps getting worse, it's going to be more than just a little bit of sheetrock. It's probably going to be a roof issue. Got you. Uhm.. have you done anything about the problem so far? Uhm.. all I can do is- is keep the leak from messing up the floor, but I can't do anything about stopping the leak itself. Hmm. Okay. Well, uhm.. I will do my best. I'm sorry. I haven't had enough time to get over to fix it. I've just been super busy. Okay. Uhm.. what if I pay somebody to do it? Would I be reimbursed? You don't need to call. I'm aware of the problem, and I'll be over as soon as I can. Okay. Do you know when you can come? It might take me about a week, maybe two weeks, before I'll have time to fix it. Okay. So if I pay somebody to fix it, would you reimburse me? Uhm.. I'm sorry. I do all the repairs for the building myself. Okay. Well, if the problem gets worse uh.. I-- would you be able to relocate me to another apartment that doesn't have any problems? Uhm.. it really didn't sound that bad. Yeah. It's bad, and I'm just- I'm coming to you and letting you know how bad it's getting. It's getting worse, and if we keep letting the problem go, it's just going to get worse and worse and worse. Okay, and I appreciate you coming to me and I'll be over as soon as I can. It's just I'm really busy. I have a lot of problems to take care of. Okay. I understand that, but I'm trying to be nice, and I really need the- the leak fixed. I'm aware of the problem, and I'll be over as soon as I can. Okay, but you said that last week. You said you'd be here in two days, and now you're saying a week or two because you're super busy and you're putting other people in front of me. So could you please just come out and look at it at least today? Uhm.. I- I have a list and you're on the list but there are other problems that are just more serious. Okay. Well, I'm letting you know I'm going to go ahead and pay somebody to come out and let me know if there's going to be a mold problem, and if there is, I will find anything that I possibly can in my contract. I will call the city. Uh.. this is going to be a huge problem. I- you don't need to call. I'm aware of the problem. I'll be over as soon as I can.wer: Okay. I'll be there soon. Bye. Bye.", 
 ," Hi, this is Interviewer, the landlady."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere."," I'm sorry I haven't had enough time to get over to fix it, but I've been very busy."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation."," Well, I do all the repairs myself for the whole building."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold."," Well, what have you done about the problem so far?"
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis."," Well, I have a list, and you're on the list, but there are other problems that are more serious."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on?"," Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing."," Well, it didn't sound that bad the last time you called."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing. Well, it didn't sound that bad the last time you called. Well, it has gotten worse. Matter of fact it turned from a little leak to a bigger leak to now it's- it's not trickling anymore, it's really pouring. Uh.. I don't know how to turn the water off, maybe you can tell me what, how to do that."," Well, I don't know what I can do about your problem right now."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing. Well, it didn't sound that bad the last time you called. Well, it has gotten worse. Matter of fact it turned from a little leak to a bigger leak to now it's- it's not trickling anymore, it's really pouring. Uh.. I don't know how to turn the water off, maybe you can tell me what, how to do that. Well, I don't know what I can do about your problem right now. Okay, well, I'll just keep dumping the bucket and moving the- the furniture, and maybe I have to move everything out permanently, maybe that's what I'll have to do."," Well, is there anything else that you've tried doing about the problem?"
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing. Well, it didn't sound that bad the last time you called. Well, it has gotten worse. Matter of fact it turned from a little leak to a bigger leak to now it's- it's not trickling anymore, it's really pouring. Uh.. I don't know how to turn the water off, maybe you can tell me what, how to do that. Well, I don't know what I can do about your problem right now. Okay, well, I'll just keep dumping the bucket and moving the- the furniture, and maybe I have to move everything out permanently, maybe that's what I'll have to do. Well, is there anything else that you've tried doing about the problem? Just the bucket. I don't know what else to do other than a bucket. I, you know what, I was watering the plants with the water from the- from the- from the water, you know, that's the only thing I know how to do.", I'm sorry I just have a lot of other tenants with problems that are ahead of yours.
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing. Well, it didn't sound that bad the last time you called. Well, it has gotten worse. Matter of fact it turned from a little leak to a bigger leak to now it's- it's not trickling anymore, it's really pouring. Uh.. I don't know how to turn the water off, maybe you can tell me what, how to do that. Well, I don't know what I can do about your problem right now. Okay, well, I'll just keep dumping the bucket and moving the- the furniture, and maybe I have to move everything out permanently, maybe that's what I'll have to do. Well, is there anything else that you've tried doing about the problem? Just the bucket. I don't know what else to do other than a bucket. I, you know what, I was watering the plants with the water from the- from the- from the water, you know, that's the only thing I know how to do. I'm sorry I just have a lot of other tenants with problems that are ahead of yours. Okay, well, I'll see you when you can."," It might take me about a week, maybe even two weeks, before I'll have time to fix it."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing. Well, it didn't sound that bad the last time you called. Well, it has gotten worse. Matter of fact it turned from a little leak to a bigger leak to now it's- it's not trickling anymore, it's really pouring. Uh.. I don't know how to turn the water off, maybe you can tell me what, how to do that. Well, I don't know what I can do about your problem right now. Okay, well, I'll just keep dumping the bucket and moving the- the furniture, and maybe I have to move everything out permanently, maybe that's what I'll have to do. Well, is there anything else that you've tried doing about the problem? Just the bucket. I don't know what else to do other than a bucket. I, you know what, I was watering the plants with the water from the- from the- from the water, you know, that's the only thing I know how to do. I'm sorry I just have a lot of other tenants with problems that are ahead of yours. Okay, well, I'll see you when you can. It might take me about a week, maybe even two weeks, before I'll have time to fix it. Oh, well, if it takes you two weeks I guess what I can do, you know how to get in, and I'll probably get a hotel and probably will have to bill you for the hotel cost."," Okay, well, I'm aware of the problem, I'll try to stop over uh.. sometime later today."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer, I just want you, I don't know if you received my message, uh.. I called you a couple of days ago, and we have leak in the ceiling, and right now we're going to have to get the rubber tubes out because there's water everywhere. I'm sorry I haven't had enough time to get over to fix it, but I've been very busy. Oh, my God, I understand that. Could you please just call a plumber? I'm sure it's not something you could fix personally, so what we need, if you can as soon as possible, get a plumber in to turn the water off because there's not going to only be ceiling damage, there's going to be furniture damage, and I'm sure you don't want your property to be in this situation. Well, I do all the repairs myself for the whole building. Oh, my God, so what advice do you have if you're doing all the repairs and you uh.. can't get out right now? Uh.. I'm sure you don't want now there to be molding, wood damage, because I'm sure you can't fix the mold. Well, what have you done about the problem so far? I don't know how to turn the water off, so right now I haven't done anything but move my furniture where it was leaking. It was leaking on my uhm.. table in the living room so I moved the table and put a bucket there, but I keep changing the bucket out and they're filling up over and over again and it's getting to the point where I can't keep up with my arthritis. Well, I have a list, and you're on the list, but there are other problems that are more serious. Okay, is there anything you want me to do to help you speed up everything? Is- is there someone you want me to call that can help you with what's going on? Uh.. you don't need to call anyone. I'm aware of the problem, and I'll be over as soon as I can. Okay, Interviewer, well, I'll keep putting buckets but I can't promise you that the mold won't start growing. Well, it didn't sound that bad the last time you called. Well, it has gotten worse. Matter of fact it turned from a little leak to a bigger leak to now it's- it's not trickling anymore, it's really pouring. Uh.. I don't know how to turn the water off, maybe you can tell me what, how to do that. Well, I don't know what I can do about your problem right now. Okay, well, I'll just keep dumping the bucket and moving the- the furniture, and maybe I have to move everything out permanently, maybe that's what I'll have to do. Well, is there anything else that you've tried doing about the problem? Just the bucket. I don't know what else to do other than a bucket. I, you know what, I was watering the plants with the water from the- from the- from the water, you know, that's the only thing I know how to do. I'm sorry I just have a lot of other tenants with problems that are ahead of yours. Okay, well, I'll see you when you can. It might take me about a week, maybe even two weeks, before I'll have time to fix it. Oh, well, if it takes you two weeks I guess what I can do, you know how to get in, and I'll probably get a hotel and probably will have to bill you for the hotel cost. Okay, well, I'm aware of the problem, I'll try to stop over uh.. sometime later today. Bye."," All right, bye."
 ," Hi, this is Interviewer, the landlady."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water.", Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy.
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water. Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. I understand. Uhm.. with that, then would it be possible for you to call a plumber and go ahead and send that up? Uhm.. I just need it to where I- I wouldn’t miss any work. Uhm.. I mean, I’m- I have to go to work every day and uhm.. with us not having water, I’ve had to boil the water. Uhm.. you know, we’re-- I’m not able to shower. So, I’m having to do, you know, like down", 
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water. Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. I understand. Uhm.. with that, then would it be possible for you to call a plumber and go ahead and send that up? Uhm.. I just need it to where I- I wouldn’t miss any work. Uhm.. I mean, I’m- I have to go to work every day and uhm.. with us not having water, I’ve had to boil the water. Uhm.. you know, we’re-- I’m not able to shower. So, I’m having to do, you know, like down  "," Uhm.. well, that’s a good idea, but I do all of the repairs myself uh.. for the whole building."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water. Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. I understand. Uhm.. with that, then would it be possible for you to call a plumber and go ahead and send that up? Uhm.. I just need it to where I- I wouldn’t miss any work. Uhm.. I mean, I’m- I have to go to work every day and uhm.. with us not having water, I’ve had to boil the water. Uhm.. you know, we’re-- I’m not able to shower. So, I’m having to do, you know, like down   Uhm.. well, that’s a good idea, but I do all of the repairs myself uh.. for the whole building. Okay. When can you come then?"," It might take me about a week, maybe even two weeks before I’ll have time to fix it."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water. Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. I understand. Uhm.. with that, then would it be possible for you to call a plumber and go ahead and send that up? Uhm.. I just need it to where I- I wouldn’t miss any work. Uhm.. I mean, I’m- I have to go to work every day and uhm.. with us not having water, I’ve had to boil the water. Uhm.. you know, we’re-- I’m not able to shower. So, I’m having to do, you know, like down   Uhm.. well, that’s a good idea, but I do all of the repairs myself uh.. for the whole building. Okay. When can you come then? It might take me about a week, maybe even two weeks before I’ll have time to fix it. That- that’s totally unacceptable. Like I said, I’m not able to use the shower to-- you know, we can’t take dish-- we can’t do our dishes. Uhm.. I have to go to work every day. I have to be presentable. We have to have a functioning place to live with running water. Uhm.. that- that’s just not acceptable. I need it fixed. First, you told me a couple of days. It’s been", 
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water. Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. I understand. Uhm.. with that, then would it be possible for you to call a plumber and go ahead and send that up? Uhm.. I just need it to where I- I wouldn’t miss any work. Uhm.. I mean, I’m- I have to go to work every day and uhm.. with us not having water, I’ve had to boil the water. Uhm.. you know, we’re-- I’m not able to shower. So, I’m having to do, you know, like down   Uhm.. well, that’s a good idea, but I do all of the repairs myself uh.. for the whole building. Okay. When can you come then? It might take me about a week, maybe even two weeks before I’ll have time to fix it. That- that’s totally unacceptable. Like I said, I’m not able to use the shower to-- you know, we can’t take dish-- we can’t do our dishes. Uhm.. I have to go to work every day. I have to be presentable. We have to have a functioning place to live with running water. Uhm.. that- that’s just not acceptable. I need it fixed. First, you told me a couple of days. It’s been  "," Well, I don’t know what I can do about your problem right now. Uhm.. thanks for giving me a call, but I should get going."
"  Hi, this is Interviewer, the landlady. Hi, Interviewer. Uhm.. I just wanted to let you know that we do still have the leak and it has gotten worse uhm.. and I really need it fixed. I know you said you were gonna come over within the next couple days, but it’s been longer than that and I really, really need it fixed so I can use the water. Okay. Yeah. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. I understand. Uhm.. with that, then would it be possible for you to call a plumber and go ahead and send that up? Uhm.. I just need it to where I- I wouldn’t miss any work. Uhm.. I mean, I’m- I have to go to work every day and uhm.. with us not having water, I’ve had to boil the water. Uhm.. you know, we’re-- I’m not able to shower. So, I’m having to do, you know, like down   Uhm.. well, that’s a good idea, but I do all of the repairs myself uh.. for the whole building. Okay. When can you come then? It might take me about a week, maybe even two weeks before I’ll have time to fix it. That- that’s totally unacceptable. Like I said, I’m not able to use the shower to-- you know, we can’t take dish-- we can’t do our dishes. Uhm.. I have to go to work every day. I have to be presentable. We have to have a functioning place to live with running water. Uhm.. that- that’s just not acceptable. I need it fixed. First, you told me a couple of days. It’s been   Well, I don’t know what I can do about your problem right now. Uhm.. thanks for giving me a call, but I should get going. No. I- I need to know what the resolution is here. I mean, if I need to, I will pay for the plumber and then you can reimburse me, but I need this fixed today-- not tomorrow, not next week. We have been waiting. This-- it- it’s a health issue. It’s- it’s going to become a health issue. It’s going to become a renter’s and a- a uhm.. it- it’s just gonna create more", 
